t,x,y,z
7150000,0,18.222692938638392,9.81
7160000,0,18.214311904908683,9.81
7170000,0,18.205917503155145,9.81
7180000,0,18.197509785091263,9.81
7190000,0,-4.6626580796580264,9.81
7200000,0,-4.6606965400669162,9.81
7210000,0,-4.6587605266818235,9.81
7220000,0,-4.6568503358077562,9.81
7230000,0,-4.6549662704628476,9.81
7240000,0,-4.6531086404955113,9.81
7250000,0,-4.6512777627038568,9.81
7260000,0,-4.6494739609574411,9.81
7270000,0,-4.6476975663214022,9.81
7280000,0,-4.64594891718298,9.81
7290000,0,-4.6442283593805262,9.81
7300000,0,-4.6425362463350037,9.81
7310000,0,-4.6408729391840309,9.81
7320000,0,-4.6392388069185317,9.81
7330000,0,-4.6376342265220467,9.81
7340000,0,-4.6360595831127061,9.81
7350000,0,-4.6345152700879808,9.81
7360000,0,-4.6330016892722101,9.81
7370000,0,-4.6315192510669911,9.81
7380000,0,-4.6300683746044715,9.81
7390000,0,-4.6286494879035756,9.81
7400000,0,-4.6272630280292741,9.81
7410000,0,-4.62590944125491,9.81
7420000,0,-4.624589183227628,9.81
7430000,0,-4.6233027191370173,9.81
7440000,0,-4.6220505238869825,9.81
7450000,0,-4.6208330822709298,9.81
7460000,0,-4.6196508891502948,9.81
7470000,0,-4.6185044496365188,9.81
7480000,0,-4.6173942792765148,9.81
7490000,0,-4.6163209042416877,9.81
7500000,0,-4.6152848615205757,9.81
7510000,0,-4.6142866991151914,9.81
7520000,0,-4.6133269762411189,9.81
7530000,0,-4.6124062635314491,9.81
7540000,0,-4.6115251432446129,9.81
7550000,0,-4.6106842094761946,9.81
7560000,0,-4.6098840683747939,9.81
7570000,0,-4.6091253383620261,9.81
7580000,0,-4.6084086503567141,9.81
7590000,0,-4.6077346480033876,9.81
7600000,0,-4.6071039879051101,9.81
7610000,0,-4.6065173398607939,9.81
7620000,0,-4.6059753871070219,9.81
7630000,0,-4.6054788265644993,9.81
7640000,0,-4.6050283690891973,9.81
7650000,0,-4.6046247397282967,9.81
7660000,0,-4.6042686779810174,9.81
7670000,0,-4.6039609380644082,9.81
7680000,0,-4.603702289184227,9.81
7690000,0,-4.6034935158109587,9.81
7700000,0,-4.6033354179611292,9.81
