t_usec,pod_position,pod_velocity,pod_acceleration,he_height,F_aero_x,F_aero_y,F_aero_z,F_brakes_x,F_brakes_y,F_brakes_z,F_gimbals_x,F_gimbals_y,F_gimbals_z,F_hover_engines_x,F_hover_engines_y,F_hover_engines_z,F_lateral_stability_x,F_lateral_stability_y,F_lateral_stability_z,F_landing_gear_x,F_landing_gear_y,F_landing_gear_z
1769000,27.457510903305053,30.513183092762326,17.893018570529804,0.0089152788810810887,-62.870583762925349,0,0,-60.428193902921684,0,0,0.0,0.0,0.0,-1613.8397697479804,0,4604.7902926374645,-0.304952900741918,0,0,0.0,0.0,0.0
1770000,27.488033033902944,30.531078103020956,17.895010258630005,0.0089177903760537421,-62.944383654578033,0,0,-60.418519038148901,0,0,0.0,0.0,0.0,-1613.0783749558432,0,4604.3584872385891,-0.30513183092762325,0,0,0.0,0.0,0.0
1771000,27.518573060506426,30.548975103944006,17.89700092305133,0.0089203009450698426,-63.018235057353351,0,0,-60.408846375712137,0,0,0.0,0.0,0.0,-1612.3172847179387,0,4603.9263741801306,-0.30531078103020959,0,0,0.0,0.0,0.0
1772000,27.549130985105652,30.566874094506581,17.898990562575385,0.0089228105874734256,-63.092137981480214,0,0,-60.399175917096933,0,0,0.0,0.0,0.0,-1611.5564994489994,0,4603.4939550052668,-0.30548975103944004,0,0,0.0,0.0,0.0
1773000,27.579706809689746,30.584775073682572,17.900979175989654,0.0089253193026118255,-63.166092437174193,0,0,-60.389507663783164,0,0,0.0,0.0,0.0,-1610.7960195617177,0,4603.0612312529756,-0.3056687409450658,0,0,0.0,0.0,0.0
1774000,27.610300536246811,30.602678040444658,17.902966762087509,0.0089278270898356642,-63.240098434637552,0,0,-60.379841617245162,0,0,0.0,0.0,0.0,-1610.0358454667523,0,4602.6282044580303,-0.30584775073682574,0,0,0.0,0.0,0.0
1775000,27.640912166763915,30.620582993764327,17.904953319668149,0.0089303339484988458,-63.314155984059191,0,0,-60.370177778951657,0,0,0.0,0.0,0.0,-1609.2759775727325,0,4602.1948761510212,-0.30602678040444659,0,0,0.0,0.0,0.0
1776000,27.671541703227103,30.638489932611865,17.906938847536622,0.0089328398779585424,-63.388265095614742,0,0,-60.360516150365832,0,0,0.0,0.0,0.0,-1608.5164162862643,0,4601.761247858356,-0.30620582993764328,0,0,0.0,0.0,0.0
1777000,27.702189147621386,30.656398855956368,17.908923344503776,0.0089353448775751909,-63.4624257794665,0,0,-60.350856732945346,0,0,0.0,0.0,0.0,-1607.7571620119397,0,4601.3273211022797,-0.30638489932611868,0,0,0.0,0.0,0.0
1778000,27.732854501930746,30.674309762765755,17.91090680938628,0.0089378489467124792,-63.536638045763446,0,0,-60.341199528142383,0,0,0.0,0.0,0.0,-1606.9982151523366,0,4600.8930974008781,-0.30656398855956368,0,0,0.0,0.0,0.0
1779000,27.763537768138132,30.692222652006762,17.91288924100656,0.008940352084737339,-63.610901904641295,0,0,-60.331544537403587,0,0,0.0,0.0,0.0,-1606.2395761080309,0,4600.4585782680906,-0.30674309762765756,0,0,0.0,0.0,0.0
1780000,27.794238948225459,30.710137522644956,17.914870638192827,0.0089428542910199391,-63.68521736622246,0,0,-60.321891762170175,0,0,0.0,0.0,0.0,-1605.481245277598,0,4600.0237652137166,-0.30692222652006762,0,0,0.0,0.0,0.0
1781000,27.824958044173602,30.728054373644735,17.916850999779026,0.0089453555649336748,-63.759584440616081,0,0,-60.312241203877917,0,0,0.0,0.0,0.0,-1604.7232230576203,0,4599.5886597434346,-0.30710137522644959,0,0,0.0,0.0,0.0
1782000,27.855695057962411,30.745973203969339,17.918830324604841,0.0089478559058551576,-63.834003137917996,0,0,-60.302592863957166,0,0,0.0,0.0,0.0,-1603.9655098426938,0,4599.1532633588013,-0.30728054373644736,0,0,0.0,0.0,0.0
1783000,27.886449991570686,30.763894012580852,17.920808611515671,0.0089503553131642082,-63.908473468210808,0,0,-60.292946743832879,0,0,0.0,0.0,0.0,-1603.2081060254316,0,4598.7175775572687,-0.3074597320396934,0,0,0.0,0.0,0.0
1784000,27.917222846976195,30.781816798440214,17.922785859362605,0.008952853786243848,-63.982995441563851,0,0,-60.283302844924627,0,0,0.0,0.0,0.0,-1602.451011996473,0,4598.2816038321944,-0.30763894012580856,0,0,0.0,0.0,0.0
1785000,27.948013626155667,30.799741560507218,17.924762067002426,0.0089553513244802901,-64.057569068033189,0,0,-60.273661168646619,0,0,0.0,0.0,0.0,-1601.694228144486,0,4597.845343672845,-0.30781816798440215,0,0,0.0,0.0,0.0
1786000,27.978822331084793,30.817668297740514,17.926737233297573,0.0089578479272629276,-64.132194357661689,0,0,-60.264021716407768,0,0,0.0,0.0,0.0,-1600.9377548561754,0,4597.4087985644128,-0.30799741560507221,0,0,0.0,0.0,0.0
1787000,28.009648963738211,30.835597009097629,17.928711357116125,0.0089603435939843313,-64.206871320478896,0,0,-60.254384489611645,0,0,0.0,0.0,0.0,-1600.1815925162878,0,4596.971969988027,-0.30817668297740514,0,0,0.0,0.0,0.0
1788000,28.040493526089527,30.853527693534961,17.930684437331816,0.0089628383240402329,-64.28159996650119,0,0,-60.244749489656513,0,0,0.0,0.0,0.0,-1599.4257415076167,0,4596.5348594207526,-0.30835597009097632,0,0,0.0,0.0,0.0
1789000,28.071356020111299,30.871460350007784,17.932656472823965,0.008965332116829523,-64.356380305731705,0,0,-60.235116717935405,0,0,0.0,0.0,0.0,-1598.6702022110096,0,4596.0974683356162,-0.3085352769353496,0,0,0.0,0.0,0.0
1790000,28.102236447775038,30.889394977470261,17.934627462477511,0.0089678249717542406,-64.431212348160344,0,0,-60.225486175836089,0,0,0.0,0.0,0.0,-1597.9149750053739,0,4595.6597982016037,-0.30871460350007784,0,0,0.0,0.0,0.0
1791000,28.13313481105121,30.907331574875442,17.936597405182976,0.0089703168882195629,-64.506096103763824,0,0,-60.215857864741082,0,0,0.0,0.0,0.0,-1597.160060267679,0,4595.2218504836746,-0.30889394977470264,0,0,0.0,0.0,0.0
1792000,28.164051111909234,30.925270141175279,17.938566299836435,0.0089728078656337966,-64.581031582505631,0,0,-60.206231786027693,0,0,0.0,0.0,0.0,-1596.4054583729671,0,4594.7836266427685,-0.30907331574875441,0,0,0.0,0.0,0.0
1793000,28.194985352317481,30.943210675320618,17.940534145339509,0.0089752979034083726,-64.656018794336063,0,0,-60.196607941068088,0,0,0.0,0.0,0.0,-1595.6511696943564,0,4594.3451281358239,-0.30925270141175282,0,0,0.0,0.0,0.0
1794000,28.225937534243272,30.961153176261217,17.94250094059937,0.0089777870009578355,-64.731057749192232,0,0,-60.186986331229221,0,0,0.0,0.0,0.0,-1594.897194603046,0,4593.9063564157796,-0.3094321067532062,0,0,0.0,0.0,0.0
1795000,28.256907659652875,30.979097642945746,17.944466684528695,0.0089802751576998317,-64.806148456998073,0,0,-60.177366957872891,0,0,0.0,0.0,0.0,-1594.1435334683229,0,4593.4673129315825,-0.30961153176261219,0,0,0.0,0.0,0.0
1796000,28.287895730511508,30.997044074321792,17.946431376045666,0.0089827623730551059,-64.881290927664324,0,0,-60.167749822355816,0,0,0.0,0.0,0.0,-1593.3901866575675,0,4593.0279991282105,-0.30979097642945747,0,0,0.0,0.0,0.0
1797000,28.318901748783336,31.014992469335866,17.948395014073945,0.0089852486464474923,-64.956485171088573,0,0,-60.158134926029554,0,0,0.0,0.0,0.0,-1592.6371545362583,0,4592.5884164466652,-0.30997044074321795,0,0,0.0,0.0,0.0
1798000,28.349925716431471,31.032942826933407,17.950357597542663,0.0089877339773039005,-65.031731197155224,0,0,-60.148522270240605,0,0,0.0,0.0,0.0,-1591.8844374679793,0,4592.1485663239973,-0.31014992469335867,0,0,0.0,0.0,0.0
1799000,28.380967635417967,31.050895146058792,17.952319125386403,0.0089902183650543144,-65.107029015735563,0,0,-60.138911856330395,0,0,0.0,0.0,0.0,-1591.1320358144237,0,4591.7084501933023,-0.31032942826933407,0,0,0.0,0.0,0.0
1800000,28.412027507703826,31.068849425655337,17.954279596545188,0.0089927018091317795,-65.182378636687659,0,0,-60.1293036856353,0,0,0.0,0.0,0.0,-1590.3799499354006,0,4591.2680694837418,-0.31050895146058793,0,0,0.0,0.0,0.0
1801000,28.443105335248987,31.086805664665302,17.95623900996446,0.0089951843089723944,-65.257780069856537,0,0,-60.119697759486641,0,0,0.0,0.0,0.0,-1589.6281801888397,0,4590.8274256205468,-0.31068849425655337,0,0,0.0,0.0,0.0
1802000,28.474201120012335,31.104763862029898,17.958197364595058,0.0089976658640153057,-65.333233325074019,0,0,-60.110094079210789,0,0,0.0,0.0,0.0,-1588.8767269307982,0,4590.3865200250293,-0.31086805664665301,0,0,0.0,0.0,0.0
1803000,28.505314863951696,31.12272401668929,17.960154659393218,0.0090001464737026939,-65.408738412158797,0,0,-60.100492646129055,0,0,0.0,0.0,0.0,-1588.1255905154658,0,4589.9453541145886,-0.31104763862029899,0,0,0.0,0.0,0.0
1804000,28.53644656902383,31.140686127582612,17.962110893320542,0.009002626137479772,-65.484295340916475,0,0,-60.09089346155784,0,0,0.0,0.0,0.0,-1587.3747712951688,0,4589.5039293027294,-0.3112272401668929,0,0,0.0,0.0,0.0
1805000,28.567596237184446,31.158650193647954,17.964066065343992,0.0090051048547947696,-65.559904121139553,0,0,-60.081296526808543,0,0,0.0,0.0,0.0,-1586.6242696203781,0,4589.0622469990603,-0.31140686127582612,0,0,0.0,0.0,0.0
1806000,28.598763870388183,31.176616213822392,17.966020174435872,0.0090075826250989328,-65.635564762607373,0,0,-60.071701843187682,0,0,0.0,0.0,0.0,-1585.8740858397127,0,4588.6203086093137,-0.31158650193647958,0,0,0.0,0.0,0.0
1807000,28.629949470588613,31.194584187041965,17.967973219573807,0.009010059447846509,-65.711277275086232,0,0,-60.062109411996808,0,0,0.0,0.0,0.0,-1585.1242202999467,0,4588.1781155353465,-0.31176616213822395,0,0,0.0,0.0,0.0
1808000,28.661153039738256,31.212554112241705,17.969925199740725,0.0090125353224947413,-65.787041668329323,0,0,-60.052519234532596,0,0,0.0,0.0,0.0,-1584.3746733460134,0,4587.7356691751538,-0.31194584187041968,0,0,0.0,0.0,0.0
1809000,28.692374579788556,31.23052598835563,17.971876113924868,0.009015010248503862,-65.862857952076723,0,0,-60.042931312086871,0,0,0.0,0.0,0.0,-1583.6254453210117,0,4587.2929709228838,-0.31212554112241703,0,0,0.0,0.0,0.0
1810000,28.723614092689893,31.248499814316752,17.973825961119722,0.0090174842253370815,-65.938726136055465,0,0,-60.033345645946575,0,0,0.0,0.0,0.0,-1582.8765365662111,0,4586.8500221688346,-0.31230525988355629,0,0,0.0,0.0,0.0
1811000,28.75487158039158,31.266475589057077,17.975774740324077,0.0090199572524605805,-66.014646229979533,0,0,-60.023762237393804,0,0,0.0,0.0,0.0,-1582.1279474210573,0,4586.4068242994736,-0.31248499814316755,0,0,0.0,0.0,0.0
1812000,28.786147044841861,31.284453311507619,17.977722450541929,0.0090224293293435041,-66.090618243549784,0,0,-60.014181087705857,0,0,0.0,0.0,0.0,-1581.3796782231784,0,4585.9633786974455,-0.3126647558905708,0,0,0.0,0.0,0.0
1813000,28.817440487987916,31.3024329805984,17.97966909078254,0.0090249004554579498,-66.166642186454055,0,0,-60.004602198155219,0,0,0.0,0.0,0.0,-1580.6317293083878,0,4585.5196867415789,-0.31284453311507621,0,0,0.0,0.0,0.0
1814000,28.848751911775846,31.320414595258459,17.981614660060352,0.0090273706302789643,-66.242718068367168,0,0,-59.995025570009616,0,0,0.0,0.0,0.0,-1579.8841010106939,0,4585.0757498068979,-0.31302432980598399,0,0,0.0,0.0,0.0
1815000,28.880081318150683,31.338398154415852,17.983559157395039,0.0090298398532845311,-66.318845898950826,0,0,-59.985451204531948,0,0,0.0,0.0,0.0,-1579.1367936623001,0,4584.6315692646285,-0.31320414595258461,0,0,0.0,0.0,0.0
1816000,28.911428709056391,31.356383656997664,17.985502581811446,0.0090323081239555639,-66.395025687853789,0,0,-59.975879102980429,0,0,0.0,0.0,0.0,-1578.3898075936152,0,4584.1871464822134,-0.31338398154415853,0,0,0.0,0.0,0.0
1817000,28.942794086435857,31.374371101930002,17.987444932339582,0.0090347754417758989,-66.471257444711739,0,0,-59.966309266608533,0,0,0.0,0.0,0.0,-1577.6431431332555,0,4583.7424828233152,-0.31356383656997666,0,0,0.0,0.0,0.0
1818000,28.97417745223089,31.392360488138017,17.989386208014622,0.0090372418062322872,-66.547541179147331,0,0,-59.956741696665006,0,0,0.0,0.0,0.0,-1576.8968006080513,0,4583.2975796478304,-0.31374371101930004,0,0,0.0,0.0,0.0
1819000,29.005578808382232,31.410351814545894,17.991326407876862,0.0090397072168143834,-66.623876900770227,0,0,-59.9471763943939,0,0,0.0,0.0,0.0,-1576.1507803430527,0,4582.8524383118965,-0.31392360488138016,0,0,0.0,0.0,0.0
1820000,29.036998156829544,31.428345080076866,17.99326553097174,0.0090421716730147428,-66.700264619177105,0,0,-59.937613361034614,0,0,0.0,0.0,0.0,-1575.4050826615339,0,4582.4070601679005,-0.31410351814545895,0,0,0.0,0.0,0.0
1821000,29.068435499511409,31.446340283653218,17.995203576349791,0.0090446351743288089,-66.776704343951593,0,0,-59.928052597821875,0,0,0.0,0.0,0.0,-1574.6597078849984,0,4581.9614465644891,-0.31428345080076869,0,0,0.0,0.0,0.0
1822000,29.099890838365333,31.464337424196284,17.997140543066646,0.0090470977202549083,-66.85319608466439,0,0,-59.918494105985801,0,0,0.0,0.0,0.0,-1573.9146563331867,0,4581.5155988465813,-0.31446340283653218,0,0,0.0,0.0,0.0
1823000,29.131364175327743,31.482336500626467,17.999076430183017,0.0090495593102942404,-66.929739850873148,0,0,-59.908937886751815,0,0,0.0,0.0,0.0,-1573.1699283240766,0,4581.0695183553698,-0.31464337424196287,0,0,0.0,0.0,0.0
1824000,29.162855512333987,31.500337511863233,18.001011236764668,0.009052019943950872,-67.006335652122601,0,0,-59.899383941340815,0,0,0.0,0.0,0.0,-1572.4255241738961,0,4580.6232064283386,-0.31482336500626468,0,0,0.0,0.0,0.0
1825000,29.19436485131833,31.518340456825115,18.00294496188242,0.0090544796207317271,-67.082983497944497,0,0,-59.889832270969073,0,0,0.0,0.0,0.0,-1571.6814441971194,0,4580.176664399266,-0.31500337511863236,0,0,0.0,0.0,0.0
1826000,29.225892194213959,31.536345334429726,18.00487760461213,0.0090569383401465798,-67.159683397857592,0,0,-59.880282876848305,0,0,0.0,0.0,0.0,-1570.93768870648,0,4579.729893598238,-0.31518340456825117,0,0,0.0,0.0,0.0
1827000,29.257437542952971,31.554352143593761,18.006809164034657,0.0090593961017080473,-67.236435361367725,0,0,-59.870735760185667,0,0,0.0,0.0,0.0,-1570.1942580129714,0,4579.2828953516519,-0.31536345334429727,0,0,0.0,0.0,0.0
1828000,29.289000899466384,31.572360883232996,18.008739639235881,0.0090618529049315815,-67.313239397967791,0,0,-59.861190922183781,0,0,0.0,0.0,0.0,-1569.4511524258551,0,4578.8356709822328,-0.31554352143593761,0,0,0.0,0.0,0.0
1829000,29.320582265684131,31.590371552262301,18.010669029306648,0.0090643087493354584,-67.390095517137723,0,0,-59.851648364040734,0,0,0.0,0.0,0.0,-1568.708372252662,0,4578.3882218090366,-0.31572360883232997,0,0,0.0,0.0,0.0
1830000,29.352181643535058,31.608384149595643,18.0125973333428,0.0090667636344407745,-67.467003728344537,0,0,-59.842108086950191,0,0,0.0,0.0,0.0,-1567.9659177992023,0,4577.9405491474608,-0.31590371552262303,0,0,0.0,0.0,0.0
1831000,29.383799034946929,31.626398674146088,18.01452455044512,0.0090692175597714367,-67.543964041042329,0,0,-59.832570092101221,0,0,0.0,0.0,0.0,-1567.2237893695683,0,4577.4926543092579,-0.31608384149595642,0,0,0.0,0.0,0.0
1832000,29.415434441846415,31.644415124825809,18.016450679719345,0.0090716705248541571,-67.620976464672253,0,0,-59.823034380678486,0,0,0.0,0.0,0.0,-1566.4819872661383,0,4577.0445386025376,-0.31626398674146089,0,0,0.0,0.0,0.0
1833000,29.447087866159102,31.662433500546086,18.018375720276126,0.0090741225292184386,-67.698041008662614,0,0,-59.813500953862203,0,0,0.0,0.0,0.0,-1565.7405117895833,0,4576.5962033317765,-0.31644415124825809,0,0,0.0,0.0,0.0
1834000,29.478759309809483,31.680453800217318,18.020299671231044,0.0090765735723965773,-67.775157682428727,0,0,-59.803969812828157,0,0,0.0,0.0,0.0,-1564.9993632388728,0,4576.1476497978338,-0.31662433500546089,0,0,0.0,0.0,0.0
1835000,29.510448774720967,31.698476022749023,18.022222531704564,0.0090790236539236447,-67.852326495373077,0,0,-59.794440958747678,0,0,0.0,0.0,0.0,-1564.2585419112788,0,4575.6988792979519,-0.31680453800217317,0,0,0.0,0.0,0.0
1836000,29.542156262815865,31.716500167049844,18.024144300822055,0.0090814727733374862,-67.929547456885246,0,0,-59.784914392787726,0,0,0.0,0.0,0.0,-1563.5180481023797,0,4575.2498931257696,-0.31698476022749023,0,0,0.0,0.0,0.0
1837000,29.573881776015405,31.734526232027559,18.026064977713734,0.0090839209301787106,-68.006820576341923,0,0,-59.775390116110898,0,0,0.0,0.0,0.0,-1562.7778821060695,0,4574.8006925713371,-0.31716500167049844,0,0,0.0,0.0,0.0
1838000,29.605625316239713,31.752554216589072,18.027984561514682,0.009086368123990685,-68.084145863106954,0,0,-59.765868129875358,0,0,0.0,0.0,0.0,-1562.0380442145586,0,4574.3512789211081,-0.3173452623202756,0,0,0.0,0.0,0.0
1839000,29.637386885407828,31.770584119640436,18.029903051364826,0.009088814354319524,-68.161523326531295,0,0,-59.756348435234983,0,0,0.0,0.0,0.0,-1561.2985347183792,0,4573.901653457965,-0.31752554216589074,0,0,0.0,0.0,0.0
1840000,29.669166485437692,31.788615940086846,18.031820446408904,0.0090912596207140834,-68.23895297595304,0,0,-59.746831033339305,0,0,0.0,0.0,0.0,-1560.5593539063946,0,4573.4518174612222,-0.31770584119640438,0,0,0.0,0.0,0.0
1841000,29.700964118246151,31.806649676832642,18.033736745796485,0.0090937039227259545,-68.316434820697481,0,0,-59.737315925333498,0,0,0.0,0.0,0.0,-1559.8205020657986,0,4573.0017722066304,-0.31788615940086845,0,0,0.0,0.0,0.0
1842000,29.73277978574896,31.824685328781325,18.035651948681917,0.0090961472599094539,-68.393968870076989,0,0,-59.727803112358444,0,0,0.0,0.0,0.0,-1559.0819794821252,0,4572.5515189663947,-0.31806649676832643,0,0,0.0,0.0,0.0
1843000,29.764613489860768,31.84272289483555,18.037566054224342,0.0090985896318216165,-68.471555133391178,0,0,-59.718292595550786,0,0,0.0,0.0,0.0,-1558.3437864392506,0,4572.1010590091728,-0.31824685328781327,0,0,0.0,0.0,0.0
1844000,29.796465232495134,31.860762373897138,18.039479061587667,0.0091010310380221886,-68.549193619926783,0,0,-59.70878437604285,0,0,0.0,0.0,0.0,-1557.6059232193993,0,4571.6503936000909,-0.31842722894835551,0,0,0.0,0.0,0.0
1845000,29.828335015564516,31.878803764867079,18.041390969940547,0.009103471478073619,-68.626884338957737,0,0,-59.699278454962716,0,0,0.0,0.0,0.0,-1556.8683901031482,0,4571.1995240007527,-0.31860762373897139,0,0,0.0,0.0,0.0
1846000,29.860222840980271,31.896847066645535,18.043301778456396,0.0091059109515410526,-68.704627299745141,0,0,-59.689774833434221,0,0,0.0,0.0,0.0,-1556.1311873694344,0,4570.7484514692433,-0.31878803764867081,0,0,0.0,0.0,0.0
1847000,29.89212871065266,31.914892278131848,18.04521148631332,0.0091083494579923246,-68.782422511537305,0,0,-59.680273512576996,0,0,0.0,0.0,0.0,-1555.3943152955574,0,4570.2971772601431,-0.31896847066645534,0,0,0.0,0.0,0.0
1848000,29.924052626490838,31.932939398224544,18.047120092694168,0.0091107869969979487,-68.860269983569793,0,0,-59.670774493506443,0,0,0.0,0.0,0.0,-1554.6577741571834,0,4569.8457026245314,-0.31914892278131851,0,0,0.0,0.0,0.0
1849000,29.95599459040286,31.950988425821329,18.049027596786473,0.0091132235681311135,-68.938169725065279,0,0,-59.66127777733378,0,0,0.0,0.0,0.0,-1553.9215642283532,0,4569.3940288099993,-0.31932939398224547,0,0,0.0,0.0,0.0
1850000,29.98795460429568,31.96903935981911,18.050933997782447,0.0091156591709676722,-69.016121745233718,0,0,-59.651783365166068,0,0,0.0,0.0,0.0,-1553.1856857814851,0,4568.9421570606546,-0.31950988425821331,0,0,0.0,0.0,0.0
1851000,30.019932670075146,31.987092199113988,18.052839294878979,0.0091180938050861374,-69.094126053272277,0,0,-59.642291258106162,0,0,0.0,0.0,0.0,-1552.4501390873802,0,4568.4900886171372,-0.31969039359819112,0,0,0.0,0.0,0.0
1852000,30.051928789646006,32.005146942601264,18.054743487277609,0.0091205274700676738,-69.172182658365358,0,0,-59.63280145725281,0,0,0.0,0.0,0.0,-1551.7149244152274,0,4568.0378247166191,-0.31987092199113987,0,0,0.0,0.0,0.0
1853000,30.083942964911895,32.023203589175452,18.056646574184512,0.0091229601654960867,-69.250291569684592,0,0,-59.623313963700596,0,0,0.0,0.0,0.0,-1550.9800420326089,0,4567.585366592818,-0.32005146942601265,0,0,0.0,0.0,0.0
1854000,30.115975197775349,32.041262137730264,18.058548554810507,0.0091253918909578215,-69.328452796388902,0,0,-59.613828778540018,0,0,0.0,0.0,0.0,-1550.2454922055035,0,4567.1327154760038,-0.32023203589175453,0,0,0.0,0.0,0.0
1855000,30.148025490137794,32.059322587158633,18.06044942837099,0.0091278226460419498,-69.406666347624352,0,0,-59.60434590285746,0,0,0.0,0.0,0.0,-1549.5112751982931,0,4566.6798725930103,-0.32041262137730264,0,0,0.0,0.0,0.0
1856000,30.180093843899549,32.077384936352722,18.062349194086007,0.0091302524303401647,-69.484932232524386,0,0,-59.594865337735207,0,0,0.0,0.0,0.0,-1548.7773912737662,0,4566.2268391672387,-0.32059322587158634,0,0,0.0,0.0,0.0
